Booking_Num,Member_ID,Venue,Start_Time,End_Time,,,,
1670,100447,Frangipani Hall 107,5/6/2021 12:00,5/6/2021 21:00,,,,
1671,100445,Dance Studio 2,26/6/2021 4:00,27/6/2021 1:00,,,,
1672,100047,Angsana Ballroom 311,14/6/2021 0:00,14/6/2021 23:00,,,,
1673,100273,Dance Studio 3,12/6/2021 11:00,13/6/2021 9:00,,,,
1674,100216,Goljhia Tower L9,6/6/2021 15:00,7/6/2021 9:00,,,,
1675,100399,Bora Tennis Court 2,16/6/2021 17:00,17/6/2021 5:00,,,,
1676,100174,Yedova Warehouse 104,16/6/2021 20:00,17/6/2021 8:00,,,,
1677,100295,Beach Site 7,13/6/2021 3:00,13/6/2021 16:00,,,,
1678,100085,Angsana Ballroom 319,4/6/2021 20:00,4/6/2021 20:00,,,,
1679,100122,Rose Ballroom 328,25/6/2021 13:00,25/6/2021 14:00,,,,
1680,100058,Film Hall 2,3/6/2021 0:00,3/6/2021 16:00,,,,
1681,100087,Beach Tent 8,11/6/2021 16:00,12/6/2021 15:00,,,,
1682,100282,Beach Site 5,23/6/2021 6:00,24/6/2021 5:00,,,,
1683,100064,Beach Site 8,23/6/2021 9:00,24/6/2021 2:00,,,,
1684,100099,Tanyis Concert Hall,28/6/2021 20:00,29/6/2021 3:00,,,,
1685,100407,Bora Tennis Court 4,11/6/2021 14:00,12/6/2021 2:00,,,,
1686,100318,Bora Tennis Court 1,30/6/2021 17:00,1/7/2021 16:00,,,,
1687,100140,Vnegom Square,29/6/2021 0:00,29/6/2021 14:00,,,,
1688,100375,Rose Ballroom 329,13/6/2021 3:00,13/6/2021 9:00,,,,
1689,100190,Circuit Zandvoort,12/6/2021 14:00,13/6/2021 5:00,,,,
1690,100264,Beach Site 1,13/6/2021 22:00,14/6/2021 1:00,,,,
1691,100170,Goljhia Tower L7,5/6/2021 1:00,5/6/2021 1:00,,,,
1692,100421,Angsana Ballroom 315,26/6/2021 2:00,26/6/2021 4:00,,,,
1693,100157,Circuit Tyrannis,30/6/2021 3:00,30/6/2021 21:00,,,,
1694,100077,Vnegom Basement Deck 102,8/6/2021 13:00,8/6/2021 13:00,,,,
1695,100458,Beach Site 6,25/6/2021 9:00,25/6/2021 15:00,,,,
1696,100048,Angsana Ballroom 323,30/6/2021 2:00,30/6/2021 20:00,,,,
1697,100283,Dance Studio 2,14/6/2021 18:00,15/6/2021 12:00,,,,
1698,100107,Angsana Ballroom 325,30/6/2021 11:00,30/6/2021 16:00,,,,
1699,100375,Vnegom Basement Deck 106,27/6/2021 16:00,27/6/2021 18:00,,,,
1700,100403,Goljhia Tower L3,2/6/2021 15:00,2/6/2021 22:00,,,,
1701,100433,Angsana Ballroom 323,1/6/2021 3:00,1/6/2021 10:00,,,,
1702,100179,Beach Tent 4,22/6/2021 18:00,23/6/2021 5:00,,,,
1703,100228,Circuit Zandvoort,20/6/2021 18:00,21/6/2021 15:00,,,,
1704,100367,Oceanic Stadium,16/6/2021 11:00,17/6/2021 7:00,,,,
1705,100289,Vnegom Basement Deck 105,24/6/2021 5:00,24/6/2021 7:00,,,,
1706,100118,Azalea Hall 301,26/6/2021 8:00,26/6/2021 10:00,,,,
1707,100373,Dance Studio 2,9/6/2021 2:00,9/6/2021 17:00,,,,
1708,100223,Old Warehouse 6,25/6/2021 7:00,25/6/2021 16:00,,,,
1709,100230,Beach Site 7,6/6/2021 11:00,7/6/2021 5:00,,,,
1710,100342,Howo Tennis Court 2,19/6/2021 6:00,20/6/2021 3:00,,,,
1711,100082,Vnegom Ground Deck 103,26/6/2021 11:00,27/6/2021 7:00,,,,
1712,100265,Old Warehouse 4,22/6/2021 3:00,22/6/2021 20:00,,,,
1713,100034,Vnegom Ground Deck 101,22/6/2021 22:00,23/6/2021 18:00,,,,
1714,100183,Azalea Hall 301,22/6/2021 22:00,26/6/2021 0:00,,,,
1715,100248,Goljhia Tower L6,19/6/2021 4:00,19/6/2021 18:00,,,,
1716,100363,Bora Tennis Court 1,26/6/2021 0:00,26/6/2021 18:00,,,,
1717,100388,Oceanic Stadium,25/6/2021 5:00,25/6/2021 5:00,,,,
1718,100459,Goljhia Tower L1,9/6/2021 17:00,10/6/2021 10:00,,,,
1719,100380,Vnegom Basement Deck 101,30/6/2021 9:00,1/7/2021 4:00,,,,
1720,100112,Angsana Ballroom 325,21/6/2021 16:00,22/6/2021 6:00,,,,
1721,100120,Beach Tent 9,16/6/2021 19:00,16/6/2021 20:00,,,,
1722,100409,Film Hall 4,5/6/2021 14:00,6/6/2021 3:00,,,,
1723,100409,Goljhia Tower L10,7/6/2021 19:00,8/6/2021 17:00,,,,
1724,100125,Magma Street,21/6/2021 11:00,21/6/2021 12:00,,,,
1725,100379,Goljhia Tower L9,17/6/2021 14:00,18/6/2021 7:00,,,,
1726,100005,Goljhia Tower L6,27/6/2021 18:00,28/6/2021 14:00,,,,
1727,100311,Beach Site 1,13/6/2021 2:00,14/6/2021 1:00,,,,
1728,100108,Bora Tennis Court 2,26/6/2021 13:00,27/6/2021 2:00,,,,
1729,100317,Frangipani Hall 102,2/6/2021 0:00,2/6/2021 14:00,,,,
1730,100221,Angsana Ballroom 310,27/6/2021 10:00,27/6/2021 19:00,,,,
1731,100241,Yedova Warehouse 102,20/6/2021 6:00,20/6/2021 6:00,,,,
1732,100261,Vnegom Basement Deck 102,21/6/2021 2:00,21/6/2021 3:00,,,,
1733,100416,Dance Studio 6,19/6/2021 0:00,19/6/2021 16:00,,,,
1734,100184,Beach Tent 5,17/6/2021 1:00,17/6/2021 17:00,,,,
1735,100027,Vnegom Basement Deck 102,1/6/2021 9:00,1/6/2021 17:00,,,,
1736,100066,Vnegom Sphere,4/6/2021 8:00,4/6/2021 10:00,,,,
1737,100159,Film Hall 1,12/6/2021 21:00,13/6/2021 11:00,,,,
1738,100450,River Nitty Platform C,1/6/2021 18:00,2/6/2021 4:00,,,,
1739,100226,Frangipani Hall 103,18/6/2021 16:00,18/6/2021 20:00,,,,
1740,100295,Dance Studio 3,12/6/2021 16:00,12/6/2021 21:00,,,,
1741,100059,Azalea Hall 306,14/6/2021 3:00,14/6/2021 3:00,,,,
1742,100203,Beach Tent 7,7/6/2021 22:00,8/6/2021 16:00,,,,
1743,100260,Azalea Hall 305,2/6/2021 19:00,3/6/2021 1:00,,,,
1744,100319,Film Hall 3,3/6/2021 2:00,4/6/2021 0:00,,,,
1745,100326,Goljhia Tower L1,5/6/2021 20:00,6/6/2021 2:00,,,,
1746,100444,Blue Fountain,24/6/2021 15:00,25/6/2021 1:00,,,,
1747,100088,River Nitty Platform D,2/6/2021 4:00,2/6/2021 22:00,,,,
1748,100294,Dance Studio 1,27/6/2021 15:00,28/6/2021 13:00,,,,
1749,100287,Vnegom Basement Deck 104,24/6/2021 0:00,24/6/2021 12:00,,,,
1750,100294,Angsana Ballroom 312,21/6/2021 4:00,21/6/2021 7:00,,,,
1751,100080,Film Hall 3,21/6/2021 21:00,22/6/2021 3:00,,,,
1752,100237,Bora Tennis Court 2,29/6/2021 22:00,30/6/2021 10:00,,,,
1753,100441,Bora Tennis Court 4,9/6/2021 18:00,10/6/2021 5:00,,,,
1754,100221,Frangipani Hall 104,20/6/2021 13:00,20/6/2021 16:00,,,,
1755,100274,Vnegom Ground Deck 102,5/6/2021 21:00,6/6/2021 11:00,,,,
1756,100004,Beach Site 4,13/6/2021 18:00,14/6/2021 6:00,,,,
1757,100157,Old Pier,1/6/2021 11:00,2/6/2021 5:00,,,,
1758,100411,Angsana Ballroom 315,12/6/2021 18:00,13/6/2021 1:00,,,,
1759,100366,Beach Tent 1,8/6/2021 20:00,8/6/2021 22:00,,,,
1760,100011,Yedova Warehouse 103,14/6/2021 16:00,15/6/2021 12:00,,,,
1761,100197,Film Hall 6,6/6/2021 9:00,6/6/2021 18:00,,,,
1762,100204,Azalea Hall 307,11/6/2021 11:00,12/6/2021 3:00,,,,
1763,100293,Old Warehouse 6,1/6/2021 11:00,2/6/2021 10:00,,,,
1764,100318,Azalea Hall 305,20/6/2021 17:00,20/6/2021 23:00,,,,
1765,100438,Dance Studio 1,23/6/2021 3:00,23/6/2021 22:00,,,,
1766,100241,Vnegom Ground Deck 104,12/6/2021 9:00,12/6/2021 16:00,,,,
1767,100202,Liaska Stadium,2/6/2021 15:00,2/6/2021 22:00,,,,
1768,100045,Vnegom Ground Deck 105,28/6/2021 22:00,29/6/2021 0:00,,,,
1769,100432,Old Warehouse 4,11/6/2021 4:00,11/6/2021 15:00,,,,
1770,100361,Film Hall 3,21/6/2021 4:00,21/6/2021 14:00,,,,
1771,100249,Vnegom Ground Deck 102,28/6/2021 4:00,28/6/2021 22:00,,,,
1772,100207,Vnegom Basement Deck 105,27/6/2021 20:00,28/6/2021 12:00,,,,
1773,100002,Old Warehouse 1,15/6/2021 20:00,15/6/2021 21:00,,,,
1774,100192,Hyacinth Street,1/6/2021 15:00,2/6/2021 10:00,,,,
1775,100316,Angsana Ballroom 310,8/6/2021 18:00,8/6/2021 18:00,,,,
1776,100412,Zhwmvhashjhiunl Mybdhar,24/6/2021 23:00,25/6/2021 17:00,,,,
1777,100141,Goljhia Tower L8,9/6/2021 9:00,9/6/2021 15:00,,,,
1778,100128,Azalea Hall 307,22/6/2021 11:00,22/6/2021 11:00,,,,
1779,100130,Jerome Stadium,25/6/2021 15:00,25/6/2021 17:00,,,,
1780,100156,Frangipani Hall 101,23/6/2021 11:00,23/6/2021 13:00,,,,
1781,100048,Bora Tennis Court 3,16/6/2021 11:00,17/6/2021 5:00,,,,
1782,100338,Zhwmvhashjhiunl Mybdhar,25/6/2021 21:00,26/6/2021 11:00,,,,
1783,100158,Goljhia Tower L5,3/6/2021 20:00,4/6/2021 0:00,,,,
1784,100227,Vnegom Ground Deck 102,2/6/2021 15:00,3/6/2021 6:00,,,,
1785,100059,Beach Tent 5,13/6/2021 15:00,13/6/2021 20:00,,,,
1786,100194,Angsana Ballroom 310,20/6/2021 13:00,21/6/2021 7:00,,,,
1787,100082,Vnegom Basement Deck 104,21/6/2021 16:00,22/6/2021 6:00,,,,
1788,100384,Vnegom Basement Deck 107,23/6/2021 18:00,30/6/2021 18:00,,,,
1789,100210,Angsana Ballroom 318,28/6/2021 13:00,28/6/2021 17:00,,,,
1790,100058,Howo Tennis Court 1,19/6/2021 1:00,19/6/2021 21:00,,,,
1791,100055,Old Warehouse 3,16/6/2021 11:00,17/6/2021 5:00,,,,
1792,100455,Angsana Ballroom 310,4/6/2021 4:00,4/6/2021 4:00,,,,
1793,100474,Film Hall 2,25/6/2021 22:00,26/6/2021 7:00,,,,
1794,100292,Circuit Tyrannis,14/6/2021 10:00,15/6/2021 3:00,,,,
1795,100161,River Nitty Platform E,27/6/2021 0:00,27/6/2021 20:00,,,,
1796,100206,Circuit Zandvoort,11/6/2021 19:00,12/6/2021 8:00,,,,
1797,100224,Vnegom Ground Deck 103,9/6/2021 13:00,9/6/2021 23:00,,,,
1798,100173,Frangipani Hall 105,27/6/2021 3:00,27/6/2021 3:00,,,,
1799,100408,Vnegom Sphere,6/6/2021 15:00,6/6/2021 23:00,,,,
1800,100264,Stupendor Square,25/6/2021 1:00,25/6/2021 12:00,,,,
1801,100087,Goljhia Tower L10,12/6/2021 5:00,12/6/2021 16:00,,,,
1802,100016,Angsana Ballroom 314,23/6/2021 3:00,23/6/2021 11:00,,,,
1803,100420,Dance Studio 4,17/6/2021 5:00,17/6/2021 16:00,,,,
1804,100314,Goljhia Tower L3,15/6/2021 1:00,15/6/2021 5:00,,,,
1805,100033,Vnegom Ground Deck 104,27/6/2021 5:00,27/6/2021 18:00,,,,
1806,100305,Zhwmvhashjhiunl Mybdhar,27/6/2021 11:00,27/6/2021 12:00,,,,
1807,100240,Bora Tennis Court 1,16/6/2021 9:00,16/6/2021 9:00,,,,
1808,100176,Frangipani Hall 103,29/6/2021 4:00,29/6/2021 17:00,,,,
1809,100421,Bora Tennis Court 4,8/6/2021 5:00,8/6/2021 8:00,,,,
1810,100411,Magma Street,1/6/2021 6:00,2/6/2021 2:00,,,,
1811,100356,Vnegom Ground Deck 103,15/6/2021 10:00,15/6/2021 21:00,,,,
1812,100044,Vnegom Ground Deck 104,24/6/2021 12:00,24/6/2021 17:00,,,,
1813,100215,Circuit Tyrannis,9/6/2021 7:00,9/6/2021 15:00,,,,
1814,100235,Angsana Ballroom 313,16/6/2021 10:00,16/6/2021 13:00,,,,
1815,100224,Goljhia Tower L9,26/6/2021 3:00,26/6/2021 16:00,,,,
1816,100296,Howo Tennis Court 1,7/6/2021 23:00,8/6/2021 9:00,,,,
1817,100169,Old Warehouse 5,6/6/2021 3:00,6/6/2021 9:00,,,,
1818,100472,Vnegom Basement Deck 105,25/6/2021 16:00,26/6/2021 9:00,,,,
1819,100135,Circuit Zandvoort,12/6/2021 17:00,12/6/2021 21:00,,,,
1820,100462,Azalea Hall 307,7/6/2021 21:00,8/6/2021 5:00,,,,
1821,100180,Howo Tennis Court 1,26/6/2021 3:00,26/6/2021 12:00,,,,
1822,100079,Vnegom Basement Deck 105,18/6/2021 23:00,19/6/2021 0:00,,,,
1823,100019,Vnegom Ground Deck 101,7/6/2021 14:00,7/6/2021 15:00,,,,
1824,100049,Goljhia Tower L7,27/6/2021 7:00,27/6/2021 18:00,,,,
1825,100292,Rose Ballroom 329,23/6/2021 1:00,23/6/2021 21:00,,,,
1826,100092,River Nitty Platform C,20/6/2021 22:00,21/6/2021 15:00,,,,
1827,100157,Mithril Plaza,14/6/2021 20:00,15/6/2021 15:00,,,,
1828,100042,River Nitty Platform B,9/6/2021 22:00,10/6/2021 11:00,,,,
1829,100237,Vnegom Basement Deck 101,20/6/2021 20:00,21/6/2021 5:00,,,,
1830,100210,Vnegom Basement Deck 105,8/6/2021 15:00,9/6/2021 6:00,,,,
1831,100417,Old Warehouse 5,10/6/2021 18:00,11/6/2021 8:00,,,,
1832,100406,Beach Site 1,10/6/2021 10:00,10/6/2021 22:00,,,,
1833,100134,Film Hall 6,28/6/2021 22:00,29/6/2021 15:00,,,,
1834,100367,Orchid Theatre 330,24/6/2021 18:00,25/6/2021 6:00,,,,
1835,100182,Vnegom Basement Deck 103,5/6/2021 2:00,5/6/2021 15:00,,,,
1836,100451,Angsana Ballroom 310,7/6/2021 16:00,8/6/2021 9:00,,,,
1837,100009,Goljhia Tower L6,9/6/2021 19:00,10/6/2021 3:00,,,,
1838,100128,Tanyis Concert Hall,27/6/2021 10:00,27/6/2021 13:00,,,,
1839,100076,Dance Studio 4,1/6/2021 10:00,1/6/2021 19:00,,,,
1840,100116,Yedova Warehouse 101,4/6/2021 3:00,4/6/2021 8:00,,,,
1841,100305,Film Hall 4,18/6/2021 19:00,19/6/2021 18:00,,,,
1842,100424,Beach Tent 7,15/6/2021 16:00,15/6/2021 17:00,,,,
1843,100110,Frangipani Hall 108,15/6/2021 23:00,16/6/2021 9:00,,,,
1844,100224,Beach Site 3,24/6/2021 3:00,24/6/2021 16:00,,,,
1845,100022,Azalea Hall 305,6/6/2021 10:00,7/6/2021 8:00,,,,
1846,100333,Beach Tent 5,4/6/2021 10:00,4/6/2021 23:00,,,,
1847,100287,Film Hall 1,9/6/2021 9:00,10/6/2021 8:00,,,,
1848,100381,Angsana Ballroom 324,27/6/2021 21:00,27/6/2021 22:00,,,,
1849,100300,Vnegom Basement Deck 106,23/6/2021 16:00,24/6/2021 15:00,,,,
1850,100314,Orchid Theatre 330,27/6/2021 11:00,28/6/2021 5:00,,,,
1851,100244,Film Hall 6,7/6/2021 15:00,8/6/2021 8:00,,,,
1852,100028,Angsana Ballroom 317,13/6/2021 23:00,14/6/2021 9:00,,,,
1853,100207,Beach Tent 8,14/6/2021 7:00,15/6/2021 3:00,,,,
1854,100010,River Nitty Platform D,26/6/2021 14:00,27/6/2021 7:00,,,,
1855,100224,Howo Tennis Court 2,13/6/2021 11:00,13/6/2021 12:00,,,,
1856,100457,Beach Tent 8,16/6/2021 18:00,17/6/2021 16:00,,,,
1857,100287,Angsana Ballroom 311,10/6/2021 23:00,11/6/2021 20:00,,,,
1858,100124,Rose Ballroom 328,28/6/2021 8:00,29/6/2021 0:00,,,,
1859,100083,Yedova Warehouse 104,29/6/2021 9:00,30/6/2021 3:00,,,,
1860,100186,Angsana Ballroom 321,26/6/2021 4:00,26/6/2021 14:00,,,,
1861,100423,Circuit Tyrannis,23/6/2021 6:00,23/6/2021 8:00,,,,
1862,100025,Stupendor Square,9/6/2021 1:00,9/6/2021 21:00,,,,
1863,100254,Frangipani Hall 101,1/6/2021 13:00,2/6/2021 0:00,,,,
1864,100245,River Nitty Platform F,18/6/2021 0:00,18/6/2021 14:00,,,,
1865,100282,Azalea Hall 305,1/6/2021 16:00,2/6/2021 6:00,,,,
1866,100252,Goljhia Tower L2,13/6/2021 7:00,14/6/2021 0:00,,,,
1867,100364,Azalea Hall 306,13/6/2021 5:00,13/6/2021 6:00,,,,
1868,100221,Tanyis Concert Hall,1/6/2021 22:00,2/6/2021 6:00,,,,
1869,100082,River Nitty Platform G,29/6/2021 19:00,30/6/2021 6:00,,,,
1870,100153,River Nitty Stadium,9/6/2021 16:00,10/6/2021 9:00,,,,
1871,100352,Maze Park,1/6/2021 9:00,2/6/2021 7:00,,,,
1872,100185,Azalea Hall 301,10/6/2021 21:00,11/6/2021 11:00,,,,
1873,100461,Angsana Ballroom 319,21/6/2021 17:00,22/6/2021 16:00,,,,
1874,100411,Angsana Ballroom 315,29/6/2021 19:00,30/6/2021 16:00,,,,
1875,100164,Dance Studio 6,4/6/2021 12:00,5/6/2021 8:00,,,,
1876,100166,Goljhia Tower L9,25/6/2021 2:00,25/6/2021 20:00,,,,
1877,100177,Vnegom Basement Deck 106,16/6/2021 3:00,16/6/2021 21:00,,,,
1878,100010,Galina Museum Arts Hall,4/6/2021 2:00,4/6/2021 4:00,,,,
1879,100355,Beach Tent 9,14/6/2021 10:00,15/6/2021 4:00,,,,
1880,100147,Beach Tent 5,6/6/2021 13:00,7/6/2021 11:00,,,,
1881,100107,Angsana Ballroom 316,23/6/2021 15:00,23/6/2021 16:00,,,,
1882,100303,Vnegom Basement Deck 105,27/6/2021 20:00,27/6/2021 21:00,,,,
1883,100137,River Nitty Platform B,3/6/2021 0:00,3/6/2021 19:00,,,,
1884,100336,Azalea Hall 308,17/6/2021 9:00,17/6/2021 18:00,,,,
1885,100024,Angsana Ballroom 310,4/6/2021 5:00,4/6/2021 6:00,,,,
1886,100011,Old Post Office,1/6/2021 4:00,1/6/2021 12:00,,,,
1887,100219,Vnegom Basement Deck 104,5/6/2021 7:00,5/6/2021 13:00,,,,
1888,100191,Zhwmvhashjhiunl Mybdhar,17/6/2021 20:00,18/6/2021 9:00,,,,
1889,100057,Vnegom Basement Deck 103,22/6/2021 5:00,22/6/2021 9:00,,,,
1890,100088,Vnegom Basement Deck 105,21/6/2021 4:00,21/6/2021 13:00,,,,
1891,100052,Azalea Hall 304,27/6/2021 6:00,27/6/2021 6:00,,,,
1892,100090,Majin Horsetrack,28/6/2021 8:00,28/6/2021 23:00,,,,
1893,100267,Liaska Stadium,13/6/2021 5:00,13/6/2021 12:00,,,,
1894,100138,Majin Horsetrack,24/6/2021 2:00,24/6/2021 4:00,,,,
1895,100067,Frangipani Hall 101,17/6/2021 15:00,18/6/2021 2:00,,,,
1896,100412,Goljhia Tower L9,10/6/2021 13:00,10/6/2021 16:00,,,,
1897,100110,Beach Site 1,28/6/2021 10:00,29/6/2021 7:00,,,,
1898,100123,Azalea Hall 308,25/6/2021 14:00,26/6/2021 5:00,,,,
1899,100371,Vnegom Basement Deck 106,25/6/2021 19:00,26/6/2021 0:00,,,,
1900,100016,Angsana Ballroom 325,13/6/2021 22:00,14/6/2021 5:00,,,,
1901,100335,Goljhia Tower L8,25/6/2021 8:00,25/6/2021 8:00,,,,
1902,100271,Vnegom Basement Deck 107,4/6/2021 12:00,5/6/2021 6:00,,,,
1903,100057,Vnegom Ground Deck 101,24/6/2021 3:00,24/6/2021 11:00,,,,
1904,100434,Angsana Ballroom 317,13/6/2021 10:00,13/6/2021 18:00,,,,
1905,100288,Frangipani Hall 106,28/6/2021 4:00,28/6/2021 21:00,,,,
1906,100101,Azalea Hall 305,3/6/2021 14:00,3/6/2021 17:00,,,,
1907,100100,Circuit Zandvoort,20/6/2021 21:00,21/6/2021 18:00,,,,
1908,100251,Beach Tent 9,27/6/2021 6:00,27/6/2021 16:00,,,,
1909,100207,Azalea Hall 304,12/6/2021 1:00,12/6/2021 6:00,,,,
1910,100271,Azalea Hall 305,24/6/2021 2:00,25/6/2021 0:00,,,,
1911,100148,River Nitty Stadium,22/6/2021 21:00,23/6/2021 18:00,,,,
1912,100284,Orchid Theatre 330,20/6/2021 15:00,21/6/2021 2:00,,,,
1913,100412,Heliseum Sports Hall,13/6/2021 21:00,14/6/2021 3:00,,,,
1914,100077,Film Hall 3,22/6/2021 4:00,22/6/2021 12:00,,,,
1915,100401,Vnegom Basement Deck 106,8/6/2021 21:00,9/6/2021 7:00,,,,
1916,100113,Orchid Theatre 330,27/6/2021 14:00,27/6/2021 16:00,,,,
1917,100216,Blue Fountain,13/6/2021 16:00,13/6/2021 20:00,,,,
1918,100127,Vnegom Ground Deck 101,24/6/2021 8:00,25/6/2021 0:00,,,,
1919,100004,Azalea Hall 301,12/6/2021 9:00,12/6/2021 11:00,,,,
1920,100446,Yedova Warehouse 103,1/6/2021 7:00,1/6/2021 11:00,,,,
1921,100043,Film Hall 3,3/6/2021 7:00,3/6/2021 17:00,,,,
1922,100051,Angsana Ballroom 313,5/6/2021 20:00,6/6/2021 2:00,,,,
1923,100164,Angsana Ballroom 318,1/6/2021 12:00,1/6/2021 14:00,,,,
1924,100187,Vnegom Ground Deck 104,1/6/2021 21:00,2/6/2021 19:00,,,,
1925,100453,Frangipani Hall 108,17/6/2021 18:00,18/6/2021 1:00,,,,
1926,100204,Angsana Ballroom 311,9/6/2021 10:00,10/6/2021 6:00,,,,
1927,100397,Dance Studio 2,12/6/2021 14:00,12/6/2021 22:00,,,,
1928,100004,Oceanic Stadium,6/6/2021 0:00,6/6/2021 20:00,,,,
1929,100242,Beach Site 5,1/6/2021 2:00,1/6/2021 17:00,,,,
1930,100069,Angsana Ballroom 323,4/6/2021 22:00,5/6/2021 21:00,,,,
1931,100077,Frangipani Hall 101,18/6/2021 18:00,19/6/2021 3:00,,,,
1932,100330,Yedova Warehouse 105,14/6/2021 1:00,14/6/2021 6:00,,,,
1933,100449,Goljhia Tower L4,11/6/2021 13:00,12/6/2021 1:00,,,,
1934,100397,Dance Studio 3,22/6/2021 20:00,23/6/2021 15:00,,,,
1935,100358,Jerome Stadium,9/6/2021 19:00,9/6/2021 20:00,,,,
1936,100197,Angsana Ballroom 318,10/6/2021 12:00,10/6/2021 19:00,,,,
1937,100339,Vnegom Basement Deck 107,4/6/2021 10:00,4/6/2021 11:00,,,,
1938,100294,Vnegom Basement Deck 102,30/6/2021 0:00,30/6/2021 15:00,,,,
1939,100411,River Nitty Platform D,8/6/2021 10:00,9/6/2021 0:00,,,,
1940,100319,Old Post Office,26/6/2021 3:00,26/6/2021 21:00,,,,
1941,100269,Howo Tennis Court 1,26/6/2021 18:00,26/6/2021 19:00,,,,
1942,100018,Howo Tennis Court 1,24/6/2021 5:00,24/6/2021 12:00,,,,
1943,100083,Vnegom Basement Deck 102,9/6/2021 6:00,9/6/2021 11:00,,,,
1944,100452,Beach Tent 7,3/6/2021 5:00,3/6/2021 14:00,,,,
1945,100412,Frangipani Hall 101,27/6/2021 1:00,27/6/2021 18:00,,,,
1946,100446,Rose Ballroom 329,23/6/2021 8:00,23/6/2021 16:00,,,,
1947,100211,Mithril Plaza,18/6/2021 13:00,18/6/2021 20:00,,,,
1948,100471,Vnegom Basement Deck 106,25/6/2021 1:00,25/6/2021 2:00,,,,
1949,100374,River Nitty Platform E,4/6/2021 20:00,4/6/2021 20:00,,,,
1950,100180,Bora Tennis Court 6,22/6/2021 2:00,22/6/2021 15:00,,,,
1951,100346,Beach Site 1,25/6/2021 20:00,26/6/2021 12:00,,,,
1952,100160,Vnegom Ground Deck 104,25/6/2021 14:00,26/6/2021 9:00,,,,
1953,100228,Bora Tennis Court 6,2/6/2021 3:00,2/6/2021 3:00,,,,
1954,100412,Frangipani Hall 103,14/6/2021 17:00,15/6/2021 2:00,,,,
1955,100266,Film Hall 5,15/6/2021 10:00,16/6/2021 2:00,,,,
1956,100000,Goljhia Tower L10,27/6/2021 19:00,28/6/2021 16:00,,,,
1957,100343,Beach Site 4,27/6/2021 20:00,27/6/2021 20:00,,,,
1958,100224,Old Post Office,30/6/2021 15:00,30/6/2021 21:00,,,,
1959,100411,Angsana Ballroom 312,29/6/2021 5:00,30/6/2021 0:00,,,,
1960,100248,Old Warehouse 6,26/6/2021 4:00,26/6/2021 7:00,,,,
1961,100325,Beach Site 1,13/6/2021 2:00,13/6/2021 3:00,,,,
1962,100198,Azalea Hall 302,3/6/2021 20:00,4/6/2021 19:00,,,,
1963,100057,Frangipani Hall 101,20/6/2021 12:00,21/6/2021 7:00,,,,
1964,100287,Frangipani Hall 101,20/6/2021 19:00,21/6/2021 13:00,,,,
1965,100057,Beach Tent 3,29/6/2021 15:00,30/6/2021 11:00,,,,
1966,100418,Angsana Ballroom 316,19/6/2021 1:00,19/6/2021 4:00,,,,
1967,100237,Howo Tennis Court 3,3/6/2021 2:00,3/6/2021 12:00,,,,
1968,100090,Tanyis Concert Hall,9/6/2021 3:00,9/6/2021 3:00,,,,
1969,100200,Dance Studio 5,27/6/2021 22:00,28/6/2021 10:00,,,,
1970,100395,Magma Street,4/6/2021 19:00,4/6/2021 20:00,,,,
1971,100131,Angsana Ballroom 317,26/6/2021 8:00,26/6/2021 9:00,,,,
1972,100114,Goljhia Tower L3,15/6/2021 17:00,16/6/2021 15:00,,,,
1973,100433,Goljhia Tower L10,3/6/2021 20:00,4/6/2021 7:00,,,,
1974,100475,Beach Site 8,8/6/2021 0:00,8/6/2021 8:00,,,,
1975,100020,Azalea Hall 302,1/6/2021 3:00,1/6/2021 9:00,,,,
1976,100240,Goljhia Tower L10,15/6/2021 14:00,16/6/2021 2:00,,,,
1977,100053,Oceanic Stadium,17/6/2021 10:00,18/6/2021 6:00,,,,
1978,100346,Liaska Stadium,28/6/2021 14:00,28/6/2021 14:00,,,,
1979,100441,Frangipani Hall 106,18/6/2021 3:00,19/6/2021 0:00,,,,
1980,100139,Vnegom Ground Deck 105,16/6/2021 1:00,16/6/2021 8:00,,,,
1981,100145,Rose Ballroom 328,27/6/2021 17:00,27/6/2021 17:00,,,,
1982,100421,Majin Horsetrack,6/6/2021 10:00,6/6/2021 18:00,,,,
1983,100295,Angsana Ballroom 310,26/6/2021 6:00,26/6/2021 16:00,,,,
1984,100007,Rose Ballroom 327,16/6/2021 12:00,16/6/2021 18:00,,,,
1985,100303,Azalea Hall 306,3/6/2021 22:00,4/6/2021 15:00,,,,
1986,100380,Beach Site 6,29/6/2021 21:00,30/6/2021 7:00,,,,
1987,100157,Vnegom Basement Deck 101,12/6/2021 13:00,12/6/2021 14:00,,,,
1988,100222,Circuit Tyrannis,14/6/2021 5:00,14/6/2021 18:00,,,,
1989,100399,Angsana Ballroom 312,12/6/2021 0:00,12/6/2021 2:00,,,,
1990,100151,Frangipani Hall 108,21/6/2021 14:00,21/6/2021 16:00,,,,
1991,100322,Beach Site 1,25/6/2021 1:00,25/6/2021 12:00,,,,
1992,100258,Maze Park,14/6/2021 1:00,14/6/2021 23:00,,,,
1993,100447,Yedova Warehouse 105,30/6/2021 18:00,30/6/2021 20:00,,,,
1994,100210,Dance Studio 2,19/6/2021 3:00,19/6/2021 16:00,,,,
